tndur_turnwisemean	pmin_turnwisemean	ptmin_turnwisemean	pmax_turnwisemean	ptmax_turnwisemean	pquan_turnwisemean	pmean_turnwisemean	psd_turnwisemean	pslope_turnwisemean	pslnjmp_turnwisemean	imin_turnwisemean	itmin_turnwisemean	imax_turnwisemean	itmax_turnwisemean	iquan_turnwisemean	imean_turnwisemean	tndur_turnwisestd	pmin_turnwisestd	ptmin_turnwisestd	pmax_turnwisestd	ptmax_turnwisestd	pquan_turnwisestd	pmean_turnwisestd	psd_turnwisestd	pslope_turnwisestd	pslnjmp_turnwisestd	imin_turnwisestd	itmin_turnwisestd	imax_turnwisestd	itmax_turnwisestd	iquan_turnwisestd	imean_turnwisestd	gender	dateid
2.841666666666667	92.72236666666667	112.10823333333332	238.38074999999995	112.28706666666668	131.86331666666666	140.90794999999997	32.469033333333336	389.22899999999964	26.469000000000033	58.541333333333355	112.46046666666668	83.67036666666667	111.6766	69.04109999999999	74.93626666666667	2.149599226869556	15.987396874176483	74.02983076341518	48.680831772076495	74.23955082027022	20.402179112171826	20.784897480349795	13.130671093085919	5.618741564320821e-06	9.291120537709326e-07	2.811096822350663	74.3356348865194	3.7488773323630635	73.8794305834095	3.4442073093576355	3.2865619451350847	MALE	309_332
3.1636363636363622	107.824303030303	101.19263636363638	349.51536363636365	101.65630303030302	211.78051515151517	210.97015151515146	57.498939393939395	521.7780000000001	27.298000000000002	68.93236363636363	101.7392727272727	86.7428787878788	101.40548484848486	78.38548484848486	79.90781818181819	2.987664031251903	10.649602218172655	76.73958499359138	62.31162930124796	76.88198091737951	40.67462128443949	33.714972288029706	16.866403658492608	1.3214498959113138e-05	5.840038639982171e-07	2.7316466052796935	77.1426939611234	1.4559095472745245	77.19200450666878	1.96800211383866	1.0422133735034198	FEMALE	122_113
2.660465116279068	104.56720930232564	128.0830930232558	272.10206976744183	127.88420930232557	175.76232558139532	181.19279069767444	39.370790697674394	475.5250000000001	27.73900000000001	64.0291627906977	128.02867441860465	86.98283720930235	127.88737209302325	74.52427906976745	79.59318604651162	2.6148057867317007	25.29296161889984	69.87370130620847	28.885848948836692	70.01155121888246	30.59892007409744	21.2982815141303	14.051575637049499	1.7619331945484184e-05	1.177241134354339e-06	2.5078641921363194	70.19368521106803	1.9243794785923996	69.72561045679373	3.0103769209156055	2.5769110361773286	MALE	104_129
3.404999999999999	87.13702500000002	134.706325	265.56305	134.9686	134.99112499999998	146.09549999999996	46.630624999999995	473.01599999999974	28.975000000000005	57.660799999999995	134.0669	79.97167500000002	133.74802499999996	67.07565	71.29940000000002	6.624350959982843	20.125205486432986	76.14252963050738	37.53625787118106	76.08099867796095	37.41358187719286	25.74094242591694	12.731827700662596	1.5453176377619425e-05	4.319294106081374e-07	2.5783492453061014	76.62519311819058	3.357059010407221	76.51971526328184	2.2830489684429476	2.3152867773857584	MALE	318_332
3.4153846153846144	95.67933333333333	118.66358974358972	270.3436923076923	119.4489230769231	169.04528205128204	176.17143589743588	37.18323076923076	386.2430000000003	24.591999999999988	63.23328205128204	119.24376923076925	86.55420512820511	118.58946153846155	73.73574358974359	78.88771794871796	3.183967936688803	29.782920300889312	80.99309491611261	34.179245614041186	81.10244108480939	22.662155488075687	21.386458964537397	9.771333649377134	1.565518725715872e-05	8.751515726873847e-07	2.5080129579611676	81.3732126864795	2.854836332109452	80.89276797544231	3.4174430247277123	2.8235266297442343	MALE	104_135
2.1636363636363622	105.76288636363637	118.68102272727275	268.5363636363636	118.36229545454547	156.59713636363634	166.04638636363637	39.75495454545454	559.2230000000006	34.21900000000003	60.76936363636364	118.35354545454547	86.70140909090911	118.5636590909091	74.44711363636362	79.53140909090911	2.1250544079591176	30.09247526373353	79.76744698197834	33.5976439235484	80.07358768021099	27.363769263509084	22.665332386622755	13.055350689498667	2.5490389086442774e-05	1.8850396942205898e-06	4.206969135441035	79.76414151660882	3.473328464088463	79.90510705625626	5.101975801570791	4.095138253725016	MALE	317_327
3.2158730158730187	85.25176190476192	140.59411111111112	267.16585714285713	140.58809523809526	134.93590476190477	145.7515555555555	41.42204761904761	445.94700000000006	30.298000000000002	57.6655238095238	140.45614285714285	84.74563492063491	140.28968253968253	68.88476190476192	74.88704761904758	1.92581833039346	10.60119547840826	84.84926604718227	39.19778918545872	84.99725298705617	26.781438667850217	21.710656528443973	11.134959951010146	5.481118836266324e-06	1.281779298843855e-06	3.0007660734638004	84.97498763979013	3.859289105110884	84.75240374340244	3.1044594184982692	3.5853854268391236	MALE	314_334
3.6878048780487824	111.54185365853661	116.48934146341462	355.98775609756103	117.46878048780488	180.9323170731707	188.46297560975609	48.765804878048776	587.3970000000005	33.43100000000002	67.56051219512194	121.16417073170732	85.99136585365854	119.08951219512193	77.5649024390244	78.91043902439026	4.036594797719434	15.412136116646472	78.05695678913247	71.32687352246	77.3477685135493	21.602386779519556	20.95909250479107	16.34777081320191	2.263244167204487e-05	1.3486991523486091e-06	2.829083987106112	79.8556363044909	1.0895875998757112	78.04965205211425	1.6045905522101853	0.870292595875387	FEMALE	334_304
3.377142857142855	92.45765714285716	116.90654285714284	266.05788571428565	117.08602857142859	172.04791428571428	173.3589714285714	39.72468571428571	448.77499999999975	29.16700000000001	57.934400000000004	117.3018857142857	81.83525714285713	117.4169142857143	67.19520000000001	72.09568571428572	3.1603318621612537	23.73055566879071	73.9259080870216	34.761092320016324	73.88646151418668	25.268368435156386	18.180389568216125	10.07895346683149	1.887045112307258e-05	9.251999856427497e-07	3.053908789423162	73.90872960768473	4.29365548593916	74.2864027018053	2.2901475780851963	3.229937367553646	MALE	313_323
2.2333333333333325	117.04175862068963	112.12227586206897	328.6385517241379	110.9916896551724	182.21399999999994	188.61672413793093	45.77817241379309	618.8859999999993	36.057	56.57133333333335	106.65523333333334	79.47871666666667	107.03630000000001	66.95113333333335	70.4902333333333	1.591999772875662	41.68451236320578	72.89473426456473	81.02820741778385	73.09680947610651	44.422754313211385	38.56996925197193	20.095734628285058	2.8650072878306717e-05	8.60190614322085e-07	6.868731513086588	75.00419607727866	6.272722132556223	74.29611317508758	6.83403710615913	6.10318609310001	FEMALE	337_311
4.518750000000001	96.83359375000002	111.54390624999999	272.8871874999999	112.19934375000001	144.6724375	153.96193750000003	40.693593750000005	384.2729999999998	24.727999999999987	62.935625	111.83615625	86.35103125	110.81056249999999	73.54478125000001	78.77918749999999	7.21215092519159	18.493602258809773	73.11994053138658	30.425756497010553	73.3451679722531	34.56078592943859	27.898606576300196	13.539250145671149	1.342594436841003e-05	8.391215230256269e-07	2.9504725783312353	73.10536700526711	3.315176864686162	72.27609701377324	2.6865214795867214	3.008720319955006	MALE	102_125
3.1944444444444433	116.46722222222222	107.05405555555552	348.6171666666667	107.05961111111111	193.9392777777778	203.98355555555554	54.63094444444445	620.2299999999997	31.923000000000002	67.70969444444444	106.97813888888889	85.55147222222223	106.32916666666665	76.34069444444442	78.13708333333335	4.187187562378797	17.516329015458066	74.87906244145367	87.07397853697191	74.60225726239415	34.81599485918693	32.077463933818464	18.679263272324867	2.4195097875124873e-05	6.448015249088413e-07	2.9416931647261957	74.5016376595279	1.7709785589744544	74.5069335728466	1.6309651974822308	1.0808497549862432	FEMALE	332_304
2.243103448275862	123.79210344827588	122.35351724137931	370.8576896551723	121.98691379310348	222.97306896551729	226.62546551724142	57.08627586206898	724.7549999999997	38.51199999999997	62.88056896551727	122.26660344827586	85.70541379310346	122.18365517241381	74.27731034482758	77.61993103448278	1.433326650612596	33.27455723284293	76.41346701466601	59.58845120188107	76.58238500917943	31.99432148676785	27.425407257425356	15.97378254954374	1.143293227028435e-05	1.4291165337855438e-06	2.7106282246648115	76.61242061888926	3.3178754512457904	76.56949908864509	3.3245119267527077	3.358545982708094	FEMALE	106_132
2.561403508771929	105.30577192982457	122.10533333333336	273.83512280701757	121.8895087719298	193.1800877192982	193.1688596491228	37.469403508771926	553.1709999999994	33.03700000000002	64.69515789473684	121.98484210526316	87.45187719298247	121.80949122807017	79.20812280701753	81.68147368421056	2.537135222617158	30.872218795508765	75.60899312070079	25.401919987241392	75.21566268407395	20.949682752696177	17.914729765951993	8.147319810964275	1.9978444540648715e-05	1.08136503126877e-06	3.613448035708966	75.42360752604243	1.235743458554097	75.45312002379899	2.9708295683089965	1.6806913023388081	MALE	106_132
2.3774193548387097	101.9911935483871	126.35609677419353	273.9008387096773	126.97206451612901	165.89045161290326	172.2661612903226	39.957177419354835	442.44599999999997	28.548000000000002	62.35204838709679	125.63609677419356	87.39362903225805	126.58967741935486	72.56829032258065	79.14233870967743	1.421661387232248	20.62066659719672	76.3214411095576	28.72322812249549	75.18676504084515	21.676605333314882	18.599870338164042	10.300090181881497	1.2356206210005431e-05	9.137537719352883e-07	4.059045811426451	77.11526058657094	1.6335181406609516	75.7482532237649	3.926898356364273	2.619378564415877	MALE	214_222
3.2652173913043474	93.01008695652172	110.56586956521738	277.61097826086956	110.5193695652174	148.71015217391306	159.74006521739133	42.47539130434782	426.31200000000024	26.917999999999985	58.07858695652173	110.19139130434783	84.90386956521738	110.30834782608694	69.35843478260873	75.64436956521742	3.0093349129595883	20.177070719921602	73.2164167187808	27.331500129979247	72.92407565508987	26.035283678515153	18.48944292941465	11.077796783513016	1.640270537983917e-05	6.964652474786963e-07	2.63248705875131	72.64227476261959	4.27817925243233	72.8905567077466	3.1338926922852823	3.4668433439501403	MALE	302_336
4.489655172413792	92.80696551724137	86.22172413793105	276.50127586206895	86.96310344827586	160.34137931034482	165.57755172413792	41.9835172413793	469.40600000000035	28.50300000000001	60.504379310344824	86.91768965517241	85.86631034482758	85.64968965517241	71.70668965517243	77.83655172413793	5.298944964234878	22.850648955277894	62.97831367332304	34.841954014722695	63.000601446871016	30.63132300488438	24.691381840325043	12.585972281020682	1.52587890625e-05	6.243263918952723e-07	2.4085674671559296	63.78602652624938	4.795370349942166	62.64300012662652	3.5894423472917385	4.198523708112838	MALE	102_130
4.12142857142857	115.27875000000003	123.29267857142858	365.2449642857143	122.81724999999999	224.01299999999995	222.4418214285714	61.928892857142856	588.3999999999997	28.033999999999995	71.01199999999999	123.1837857142857	85.4325357142857	123.20317857142855	79.05860714285713	79.85739285714286	3.4646743359179175	30.058583361095348	72.75404904300592	53.848081449699826	72.9274129608161	41.4360702072755	36.7731659824707	13.557585326192289	1.4386124291718496e-05	8.207921655882553e-07	2.9124110922688606	72.80894358695697	1.3566589538991574	72.68138378289568	1.1166739084124182	0.8304594595899971	FEMALE	136_112
2.086792452830187	121.37558490566038	109.89573584905662	358.2641886792453	109.89411320754718	212.7402075471699	216.28184905660382	54.92154716981133	571.1470000000006	29.555000000000007	69.20481132075471	110.0957924528302	86.02216981132078	109.72645283018869	78.16583018867925	79.43718867924525	1.363541448955209	35.83537825595624	73.62226961664383	74.29097879597299	73.76535911921624	48.77937381814861	43.069016922482405	19.374386804754128	2.0732611709190595e-05	3.7406184222828683e-07	2.0927630342593977	73.85166621352414	1.3769340905937884	73.68080741945832	1.9262479444983214	1.0209161996937213	FEMALE	326_314
3.046808510638298	105.45914893617017	104.19504255319148	346.4889361702128	103.9236382978723	203.76482978723405	202.39065957446806	59.14682978723404	600.0430000000005	34.554000000000016	68.66863829787235	100.54104255319149	85.3178085106383	101.38548936170214	78.40097872340424	79.30127659574467	2.7530892580035786	9.918863808922602	71.01612894937792	72.64176149924535	70.42395168685451	39.160092228162874	26.956337573191615	19.74943902815774	1.2726709842350755e-05	1.1248928539649745e-06	2.3238327544539295	71.33030826250672	0.9399743899911621	70.73100178934892	1.110959720036034	0.6245163242267076	FEMALE	129_108
3.151724137931036	122.43812068965521	112.88318965517243	363.7763275862069	113.0961724137931	211.8952931034483	217.8759310344828	52.00363793103449	591.876	34.48700000000002	72.25312068965516	112.89043103448276	89.1308103448276	112.75274137931035	82.48893103448275	83.18113793103448	3.120123781806276	25.86866311119716	70.18554686409813	62.87353036875864	70.05958628249967	32.46238812112561	29.386944930462043	17.486348054128253	1.616860787432915e-05	1.3368161087998626e-06	2.627210374827446	69.87122594248426	0.9756896158908399	69.60128803697256	1.2335238334919028	0.6469742381667818	FEMALE	333_305
2.8999999999999995	123.64544680851064	106.80282978723406	329.6971063829787	106.36772340425534	201.71159574468078	207.35821276595752	44.81857446808512	496.85399999999964	27.813000000000013	66.06136170212767	106.56363829787234	84.21855319148936	106.26627659574469	76.5441914893617	77.70110638297875	3.3409839737783056	22.503752136234038	64.8713958500633	71.19327840165417	64.83955694692861	27.08609552540437	26.63348549651096	18.135777576195785	1.7998285663439592e-05	1.1931290477203832e-06	2.266582587772831	64.77264184837996	1.4044912247392427	64.91161848561342	1.8942533189754833	1.2058597912939124	FEMALE	138_104
3.5179487179487183	107.89941025641026	124.23435897435895	360.41856410256406	124.05435897435899	205.1892564102564	210.27833333333336	58.63415384615384	602.5790000000003	30.119000000000007	70.64471794871794	124.44841025641021	85.8812564102564	123.9832564102564	78.99989743589744	79.82953846153846	2.9819520094687357	14.785589498807983	82.07233892811212	62.225723164601845	81.79948281411818	41.78655904003359	35.86508813473451	15.379348560118006	2.524323095301853e-05	9.7844920357242e-07	2.2784356700520014	82.1586332333653	1.0617427510304673	81.81018531773414	1.0409070891064327	0.654133450337439	FEMALE	136_116
2.273239436619717	97.07484507042253	141.6857183098591	258.7804366197184	141.97476056338027	150.64797183098588	159.20015492957745	39.53184507042252	495.0469999999994	30.59300000000002	62.631225352112686	141.6232957746479	85.5208309859155	141.5368591549296	74.32646478873242	78.11712676056337	2.364557206901168	20.677776402040795	76.5073896136246	43.98162658842594	76.35007320820978	25.851556338875724	21.060279177126677	11.802968742346053	2.0633648797082923e-05	1.206313194339134e-06	4.7509628894636915	76.28794442082008	3.8079462255578127	76.20373821169805	4.8810851393950765	3.728255654668003	MALE	112_127
4.011428571428572	109.28419999999998	133.6898857142857	334.29439999999994	134.08079999999998	207.19182857142854	206.74759999999998	50.22240000000001	467.22099999999966	25.23699999999999	67.96122857142855	133.82845714285713	86.11325714285712	133.91068571428568	77.5118	79.35665714285716	4.73881167957261	13.957082374192819	83.77970068535537	84.9502382907715	83.99979901089402	37.90850554914742	33.22493863066975	19.321813339271394	2.2204799655425992e-05	8.012466911476191e-07	4.017268490242001	83.94704447424786	1.4589748686072666	84.20051985020866	3.454445241918716	1.453765110544288	FEMALE	129_116
2.8051282051282036	117.64748717948719	136.62489743589745	352.4557948717949	136.49028205128207	217.0554871794872	215.07282051282053	49.90279487179487	627.2259999999998	33.356	67.08817948717949	136.49343589743586	85.08879487179489	136.56566666666663	76.59984615384614	78.21312820512819	2.685433290330468	35.94669467117559	80.37427395359877	70.89380896701434	80.2061581252202	37.674537712996305	32.2516958957379	18.396935186943647	1.212645590574686e-05	6.188256116133215e-07	4.438037065331003	80.47449472112758	1.4034713575797577	80.48405687899786	2.8553536654251594	1.3850178638315909	FEMALE	330_302
4.086956521739133	111.07495652173915	174.34689130434785	367.9386739130435	174.69532608695653	190.18758695652173	202.2531521739131	59.063543478260875	576.6870000000006	31.660000000000018	66.98241304347825	175.30428260869567	85.58758695652173	174.66797826086952	76.11132608695651	78.00078260869566	4.036643748663385	15.298076664813234	97.40358806994239	73.6006016886802	97.55345579573948	29.557482234961576	26.90953974169118	17.690381053249766	2.9482781466042965e-05	6.964652474786963e-07	3.1325363282535346	97.17734492718	1.7335896294628266	97.02733070738124	2.4819795509444385	1.6781945975496486	FEMALE	332_301
2.4818181818181815	122.41683636363636	131.33681818181822	341.50338181818177	130.9218909090909	230.6542181818183	227.93600000000006	52.35121818181818	521.3300000000007	28.654999999999976	71.40265454545452	130.9108	88.99996363636366	130.81879999999998	80.70669090909094	82.1445090909091	2.1694077455217986	34.0861177747511	76.91424405576657	65.597246973762	77.0015678216222	36.21188142784165	34.33630388120109	19.510804257291166	2.2746459732053525e-05	1.1012082465927615e-06	3.1273218646504324	77.1237987011071	1.7804785245612713	77.32405029206875	2.410146544435287	1.4821684423793065	FEMALE	139_101
2.5720930232558126	116.52525581395348	120.62311627906976	312.6901860465117	120.5284418604651	184.61437209302326	192.8303720930233	44.03739534883721	471.69499999999977	27.196999999999985	68.51176744186048	120.71179069767442	84.65362790697677	120.20704651162794	78.1173023255814	78.80053488372094	2.6304377312164826	22.528601218486187	75.69885633381831	70.9725783777337	75.89097754401266	24.955248700732184	18.644427184783996	17.92528925733211	1.6312331659693872e-05	1.0611508183749902e-06	3.1401010814573715	75.95642480476434	1.3361870774212248	75.43894655943825	1.2451897070010995	0.765221329599448	FEMALE	135_113
4.254545454545455	124.24742424242424	115.15296969696972	320.54330303030304	114.70148484848482	195.74687878787876	199.78278787878793	43.57669696969697	479.6900000000001	27.64300000000002	64.35624242424242	114.96969696969697	84.40196969696969	114.54339393939394	75.65242424242422	77.22457575757578	6.16487484205331	23.78436500759259	79.82355250898883	91.07649328911816	79.13445475467738	39.97105177246857	34.79299345661911	18.602302685898934	5.3947966093944364e-06	8.920806376395086e-07	4.486788516232327	79.33065622502316	1.5683250118531415	79.17923243539757	2.222308470802034	1.2063647103565087	FEMALE	138_105
4.164705882352941	110.94226470588234	116.5045588235294	366.0277352941177	115.69076470588236	203.4328529411765	210.4400882352941	58.470411764705894	509.2299999999997	26.041000000000025	66.8924705882353	116.34714705882352	85.4030294117647	116.31170588235294	76.40397058823528	78.19779411764706	3.7105812950583745	21.9339795685984	80.23874918025322	71.21874617164417	79.55574407087293	31.377123228056234	28.386725187502602	19.9244619624214	1.987728720943999e-05	1.2423304505899994e-06	3.5132476405680073	79.88828089508283	1.4810054628279796	80.17006541608885	3.190877066521793	1.3123421758936842	FEMALE	325_318
5.315151515151516	88.8472258064516	157.40874193548387	266.72029032258064	156.55248387096776	137.70596774193547	148.20477419354842	42.90774193548386	319.4030000000002	21.214000000000013	55.648787878787886	148.18115151515156	83.79072727272727	147.9902424242424	68.30918181818183	75.01948484848485	5.483618855972375	16.056408219585766	74.01586510515509	39.13964364528111	74.73762012350086	33.46166932026743	23.26351816286543	12.290566086685525	8.529922399520072e-06	9.233911862867873e-07	5.722579678112692	80.0111088209479	7.6291200970065125	79.23919813294363	6.816072074766214	7.457229236289871	MALE	307_325
3.094117647058822	93.60321212121211	124.22469696969696	261.28163636363644	124.55518181818182	149.45245454545451	157.004696969697	39.657212121212126	397.8230000000002	27.37	60.06564705882354	122.97935294117646	85.02076470588234	122.7440588235294	71.17352941176468	76.89805882352941	3.572024396441053	17.770265914508727	70.65177729960375	38.9880635898808	70.2952019017188	21.466192543583396	18.111762772236972	13.253694399481542	1.1878951174339645e-05	7.424344483962278e-07	2.8953864753007714	70.18870933112129	4.965975970229904	69.58588923309148	4.3037330253696675	4.303835977084478	MALE	315_323
2.6972972972972955	89.53097297297298	183.04640540540544	280.68029729729733	183.5559189189189	168.02564864864863	171.1616756756757	46.28851351351352	550.5499999999996	34.64200000000003	59.24286486486486	183.44335135135134	84.9772702702703	182.95110810810812	71.21740540540539	75.93883783783784	1.5388463367237335	14.032324277828547	88.65407384524885	24.38129841003441	88.50684026025536	34.49380750480705	25.332241430475197	10.2845920019048	2.0345052083333332e-05	1.682123381973642e-06	2.4500555681018636	88.54960823309291	3.975244818796371	88.77791084898439	3.6327255031290004	3.954305673801714	MALE	317_330
2.6	118.29987037037039	177.11053703703706	330.2254814814813	177.0219814814815	205.42005555555556	209.4665185185186	53.767833333333314	429.4039999999998	22.150999999999993	66.91305555555554	177.0286851851852	83.97279629629628	176.80388888888888	76.77414814814814	77.91420370370368	1.8705261090207486	30.4155199894422	76.09829630322429	68.89795522823454	76.23000382172374	42.08386344289064	31.927995554703042	22.062646275318237	0.0	2.61994483849886e-07	4.317988142715509	76.01175342155817	1.4218562194069344	76.15172441354984	2.4875834936773966	1.0629704087146101	FEMALE	322_307
2.82127659574468	111.69906382978725	116.71268085106384	362.73027659574467	116.80923404255317	218.7321276595745	217.33653191489367	59.74108510638298	637.0869999999996	32.58500000000002	68.97951063829788	116.22978723404256	85.81089361702128	116.69908510638298	78.54753191489361	79.55385106382978	2.086075592674768	22.464344759993125	81.73440201124039	54.337387038400486	81.28464637262255	31.05477831231142	25.873059033145665	12.133841117035873	1.7998285663439592e-05	7.954193651469222e-07	4.157664111495438	82.34957619144295	1.5048467238723173	81.43976405103498	1.7452830448297578	1.2267243583004552	FEMALE	331_310
1.6233333333333315	126.06598333333335	140.49020000000002	335.9498333333333	140.67970000000003	206.9328833333333	213.34754999999996	53.98568333333333	576.0020000000003	29.605000000000015	68.46100000000001	136.31020000000004	84.57046666666666	136.36145000000002	77.62993333333337	78.66490000000002	1.264960194545786	30.50744931729257	76.51077166898165	78.50571245417682	77.04440177427512	50.80761730795494	43.383040584075204	22.008405199071067	2.2474966257283284e-05	1.1105013079444542e-06	4.178331152546375	77.61865363097156	1.52478493584001	77.45757968259518	2.1386289752506173	1.13404124667059	FEMALE	222_207
1.6749999999999998	118.85958823529415	121.36367647058826	243.05230882352936	121.07539705882354	173.9795	175.88061764705884	26.760617647058822	405.85199999999975	26.730999999999998	61.07208823529412	121.28567647058826	85.26489705882354	120.79367647058825	74.42236764705883	78.53626470588235	1.6431109009545952	32.82007719675638	74.0673406760303	40.43466208155444	73.8555012169315	17.60239339433592	15.982417034651942	10.49525270511203	1.6673534079228303e-05	7.368730633604582e-07	4.3545920580574125	74.18393307429429	2.9302849494146312	73.8676554991326	4.800025033841442	2.987272837139549	MALE	106_138
